,FCLTY_NM,CTGRY_THREE_NM,WCHAIR_HOLD_AT,DSPSN_TOILET_AT,DSPSN_PRKPLCE_AT,GUID_DOG_ACP_POSBL_AT,BRLL_GUID_AT,KLANG_VIC_GUID_AT,PARKNG_AT,DGSTFN,GENDER,AGE_GRP,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_COMPANIONS_NUM
1822,협재해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,1,30,3,3,1,7,1
1823,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,3,5,6,7,1
1824,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,6,4,6,4,1
1825,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,3,2,5,6,2
1826,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,5,3,5,6,7
1827,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,40,3,3,2,6,1
1828,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,3,2,6,6,1
1829,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,2,6,2,6,2
1830,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,2,5,3,6,1
1831,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,40,6,4,2,5,1
1832,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,3,4,3,6,4
1833,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,2,4,6,4,1
1834,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,6,4,3,6,0
1835,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,5,3,5,6,1
1836,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,6,5,3,7,1
1837,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,50,2,2,3,5,1
1838,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,50,3,5,3,5,3
1839,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,5,5,6,3,2
1840,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,4,5,3,6,3
1841,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,4,3,7,5,1
1842,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,3,3,5,5,0
1843,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,4,5,5,7,1
1844,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,40,3,2,6,4,1
1845,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,40,1,5,2,7,1
1846,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,4,3,5,6,1
1847,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,4,3,6,6,0
1848,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,1,1,1,7,0
1849,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,5,6,7,6,1
1850,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,30,5,3,6,2,1
1851,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,5,4,5,5,0
1852,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,4,2,5,5,1
1853,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,2,2,3,5,1
1854,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,40,1,1,7,7,4
1855,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,20,4,2,5,5,1
1856,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,20,2,3,4,4,1
1857,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,20,3,3,3,5,5
1858,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,1,1,4,3,2
1859,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,4,1,7,7,0
1860,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,50,5,5,3,6,1
1861,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,4,4,5,6,2
1862,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,4,6,2,7,2
1863,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,4,6,2,7,2
1864,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,4,2,2,7,1
1865,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,40,2,3,2,2,0
1866,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,6,4,2,5,2
1867,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,2,5,7,6,1
1868,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,5,5,6,6,1
1869,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,20,3,3,3,5,3
1870,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,60,5,4,6,3,3
1871,협재해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,1,30,2,4,2,2,0
1872,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,40,4,5,7,6,3
1873,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,40,3,2,4,7,1
1874,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,4,7,7,4,3
1875,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,5,3,1,7,1
1876,협재해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,1,20,1,3,2,7,2
1877,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,1,1,7,1,1
1878,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,4,4,2,4,1
1879,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,40,3,3,3,5,2
1880,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,1,6,7,7,2
1881,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,1,3,5,7,1
1882,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,4,3,2,7,1
1883,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,2,4,6,5,0
1884,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,3,4,3,6,3
1885,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,6,3,3,6,1
1886,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,2,6,6,7,2
1887,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,20,5,2,5,2,1
1888,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,40,4,4,5,5,2
1889,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,6,2,5,7,1
1890,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,6,2,5,7,1
1891,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,6,4,2,7,3
1892,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,6,4,2,7,3
1893,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,2,2,2,2,1
1894,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,4,4,3,5,1
1895,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,2,4,4,4,1
1896,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,2,1,1,7,2
1897,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,3,1,4,1,1
1898,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,4,4,5,4,1
1899,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,6,4,1,7,1
1900,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,40,5,4,5,4,3
1901,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,60,4,4,4,4,2
1902,협재해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,0,20,6,2,3,5,3
1903,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,6,6,1,7,1
1904,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,30,1,3,2,7,2
1905,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,30,4,4,5,7,1
1906,협재해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,1,30,7,6,4,6,1
1907,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,2,2,3,7,0
1908,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,2,1,6,6,1
1909,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,30,4,4,2,3,1
1910,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,60,5,2,2,7,5
1911,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,3,4,2,6,1
1912,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,40,7,7,7,7,2
1913,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,5,2,6,6,1
1914,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,2,4,6,7,0
1915,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,2,2,2,6,1
1916,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,1,5,1,7,1
1917,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,5,5,3,6,1
1918,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,1,1,7,1,1
1919,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,40,1,5,1,6,1
1920,협재해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,1,20,6,7,7,2,1
1921,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,2,4,6,7,1
1922,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,5,2,2,2,1
1923,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,50,5,5,5,6,1
1924,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,5,2,5,6,1
1925,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,5,4,2,7,0
1926,협재해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,1,30,7,7,1,7,3
1927,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,6,2,6,5,3
1928,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,0,30,2,5,5,4,2
1929,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,3,5,2,4,2
1930,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,50,4,4,5,6,1
1931,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,3,3,5,3,1
1932,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,4,4,5,4,1
1933,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,4,4,4,4,0
1934,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,4,4,4,4,0
1935,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,4,4,4,4,0
1936,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,2,2,5,6,0
1937,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,2,2,2,6,1
1938,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,2,4,7,5,1
1939,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,4,4,6,7,1
1940,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,20,7,2,6,7,0
1941,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,2,6,1,2,1
1942,협재해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,1,20,7,4,7,4,1
1943,협재해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,1,30,7,1,3,7,2
1944,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,5,5,6,7,2
1945,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,3,6,1,7,1
1946,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,2,6,6,2,1
1947,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,5,4,3,5,8
1948,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,4,4,2,7,1
1949,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,4,4,4,3,1
1950,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,7,7,1,7,1
1951,협재해수욕장,해수욕장,0,0,0,1,0,0,1,3.0,0,30,2,2,3,4,2
1952,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,4,3,6,3,1
1953,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,5,5,6,3,1
1954,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,7,3,6,3,5
1955,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,4,4,2,4,0
1956,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,4,4,5,5,2
1957,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,5,2,5,7,1
1958,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,4,3,3,7,2
1959,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,6,5,5,4,1
1960,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,4,3,3,5,4
1961,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,30,4,3,3,5,4
1962,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,3,3,3,5,1
1963,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,50,2,3,3,6,2
1964,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,3,5,5,6,2
1965,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,3,5,4,5,1
1966,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,20,6,5,1,5,1
1967,협재해수욕장,해수욕장,0,0,0,1,0,0,1,4.0,1,30,4,4,2,5,1
1968,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,1,20,6,6,2,5,0
1969,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,2,2,1,2,0
1970,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,4,2,2,4,1
1971,협재해수욕장,해수욕장,0,0,0,1,0,0,1,5.0,0,30,1,1,7,7,0
1972,혼인지,유명관광지,0,1,0,0,0,0,1,4.0,1,60,1,2,3,5,0
1973,화순금모래해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,20,5,3,3,4,0
1974,화순금모래해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,50,3,5,4,4,5
1975,화순금모래해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,1,30,7,1,7,7,11
1976,화순금모래해수욕장,해수욕장,0,0,0,0,0,0,0,3.0,1,40,7,6,1,7,2
1977,화순금모래해수욕장,해수욕장,0,0,0,0,0,0,0,4.0,0,30,2,2,2,5,2
1978,화순금모래해수욕장,해수욕장,0,0,0,0,0,0,0,5.0,0,50,2,6,4,4,1
1979,화순금모래해수욕장,해수욕장,0,0,0,0,0,0,0,3.0,0,20,6,5,6,6,0
1980,화순금모래해수욕장,해수욕장,0,0,0,0,0,0,0,2.0,0,30,3,2,2,5,2
1981,화조원,동물원,1,0,0,0,0,0,1,4.0,0,40,2,6,4,5,5
1982,화조원,동물원,1,0,0,0,0,0,1,3.0,1,40,6,5,5,4,3
1983,화조원,동물원,1,0,0,0,0,0,1,5.0,0,40,3,4,2,6,2
1984,화조원,동물원,1,0,0,0,0,0,1,5.0,1,40,4,6,7,2,4
1985,화조원,동물원,1,0,0,0,0,0,1,5.0,0,40,3,4,4,3,3
1986,화조원,동물원,1,0,0,0,0,0,1,5.0,1,30,4,4,6,2,3
1987,화조원,동물원,1,0,0,0,0,0,1,4.0,1,40,5,4,1,7,2
1988,화조원,동물원,1,0,0,0,0,0,1,2.0,1,40,7,6,1,7,2
1989,화조원,동물원,1,0,0,0,0,0,1,3.0,1,30,4,1,7,7,0
1990,화조원,동물원,1,0,0,0,0,0,1,5.0,1,30,7,6,2,6,1
1991,화조원,동물원,1,0,0,0,0,0,1,4.0,0,30,1,3,2,7,2
1992,화조원,동물원,1,0,0,0,0,0,1,4.0,1,30,3,4,2,6,3
1993,훈데르트바서파크,테마공원/대형놀이공원,0,1,1,0,0,1,1,4.0,1,30,4,4,1,7,1
1994,훈데르트바서파크,테마공원/대형놀이공원,0,1,1,0,0,1,1,5.0,1,40,2,2,2,6,3
1995,훈데르트바서파크,테마공원/대형놀이공원,0,1,1,0,0,1,1,3.0,1,20,3,5,6,5,1
1996,훈데르트바서파크,테마공원/대형놀이공원,0,1,1,0,0,1,1,5.0,1,50,1,2,3,1,1
1997,ICC제주국제컨벤션센터,컨벤션센터,1,1,1,1,1,0,1,4.0,1,40,5,2,7,5,4
1998,ICC제주국제컨벤션센터,컨벤션센터,1,1,1,1,1,0,1,5.0,0,30,3,2,5,7,0
1999,ICC제주국제컨벤션센터,컨벤션센터,1,1,1,1,1,0,1,4.0,0,30,7,7,1,7,3
2000,ICC제주국제컨벤션센터,컨벤션센터,1,1,1,1,1,0,1,3.0,1,30,5,3,6,2,1
2001,ICC제주국제컨벤션센터,컨벤션센터,1,1,1,1,1,0,1,4.0,0,50,2,4,2,6,1
