TRAVEL_ID,GENDER,AGE_GRP,FCLTY_ID,FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,DGSTFN
h_h002396,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002421,남,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002533,여,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002564,남,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002631,남,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002921,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h002927,남,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002941,남,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h002948,여,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,3.0
h_h003042,남,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003322,남,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h003343,남,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003443,여,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003487,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003496,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003540,남,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003560,남,50,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h003588,여,50,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003642,여,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003671,여,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h003684,남,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003702,여,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003726,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003742,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003783,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h003827,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h003867,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003953,남,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h003961,남,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004063,남,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004163,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004234,여,40,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004331,남,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004359,여,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004385,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004386,여,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,3.0
h_h004427,남,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,3.0
h_h004446,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004611,여,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004654,여,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004696,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004739,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h004851,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h004905,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005110,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005161,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005177,여,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h005245,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005252,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005264,남,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h005366,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005433,남,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h005441,남,50,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h005455,남,50,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005462,여,20,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h005842,여,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h005917,여,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,4.0
h_h006215,남,30,40,김녕해수욕장,문화관광/명소,관광지,해수욕장,5.0
h_h001184,여,20,42,김만덕기념관,전시/공연,전시/기념관,대형전시/박물관,3.0
h_h001505,여,20,42,김만덕기념관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h001752,남,30,42,김만덕기념관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h001988,여,50,42,김만덕기념관,전시/공연,전시/기념관,대형전시/박물관,5.0
h_h003876,여,60,42,김만덕기념관,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h006286,여,30,42,김만덕기념관,전시/공연,전시/기념관,대형전시/박물관,4.0
h_h000247,여,50,43,김영갑갤러리두모악,전시/공연,전시/기념관,미술관,5.0
h_h000683,여,40,43,김영갑갤러리두모악,전시/공연,전시/기념관,미술관,5.0
h_h001270,여,20,43,김영갑갤러리두모악,전시/공연,전시/기념관,미술관,4.0
h_h002785,여,30,43,김영갑갤러리두모악,전시/공연,전시/기념관,미술관,1.0
h_h002838,남,30,43,김영갑갤러리두모악,전시/공연,전시/기념관,미술관,5.0
h_h003266,남,40,43,김영갑갤러리두모악,전시/공연,전시/기념관,미술관,4.0
h_h005596,여,40,43,김영갑갤러리두모악,전시/공연,전시/기념관,미술관,5.0
h_h006646,여,30,43,김영갑갤러리두모악,전시/공연,전시/기념관,미술관,4.0
h_h006744,여,40,43,김영갑갤러리두모악,전시/공연,전시/기념관,미술관,3.0
h_h000091,여,30,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,4.0
h_h000138,남,40,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,4.0
h_h000224,여,50,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,5.0
h_h000247,여,50,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,5.0
h_h000673,여,20,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,5.0
h_h000884,여,30,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,5.0
h_h001466,여,50,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,5.0
h_h001551,여,20,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,5.0
h_h001796,여,20,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,5.0
h_h002588,남,50,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,4.0
h_h002656,여,30,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,3.0
h_h002868,여,30,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,4.0
h_h004331,남,20,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,5.0
h_h004756,여,20,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,4.0
h_h005461,여,20,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,5.0
h_h006438,여,30,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,5.0
h_h006695,남,30,51,남원큰엉해변,문화관광/명소,관광지,해수욕장,3.0
h_h000038,여,20,53,너븐숭이4.3기념관,전시/공연,전시/기념관,대형기념관/묘역,5.0
h_h000549,여,30,53,너븐숭이4.3기념관,전시/공연,전시/기념관,대형기념관/묘역,3.0
h_h001228,여,40,53,너븐숭이4.3기념관,전시/공연,전시/기념관,대형기념관/묘역,5.0
h_h001935,여,40,53,너븐숭이4.3기념관,전시/공연,전시/기념관,대형기념관/묘역,5.0
h_h005559,남,30,53,너븐숭이4.3기념관,전시/공연,전시/기념관,대형기념관/묘역,5.0
h_h006744,여,40,53,너븐숭이4.3기념관,전시/공연,전시/기념관,대형기념관/묘역,5.0
h_h001878,여,60,56,노형근린공원,레저/체육/공원,공원,대형시민/도심공원,4.0
h_h001318,여,20,73,대정현역사자료전시관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000678,여,50,75,더마파크,문화관광/명소,관광지,테마공원/대형놀이공원,3.0
h_h000689,남,30,75,더마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h001406,여,40,75,더마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h001849,여,40,75,더마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h002428,남,60,75,더마파크,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h002496,남,30,75,더마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h002713,여,50,75,더마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h003142,여,20,75,더마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h003578,여,30,75,더마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h004330,여,30,75,더마파크,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h004611,여,30,75,더마파크,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h000745,여,30,85,돌하르방미술관,전시/공연,전시/기념관,미술관,1.0
h_h005434,여,50,85,돌하르방미술관,전시/공연,전시/기념관,미술관,3.0
h_h000920,여,30,95,라온GC,레저/체육/공원,대형레저시설,골프장CC,4.0
h_h000920,여,30,95,라온GC,레저/체육/공원,대형레저시설,골프장CC,4.0
h_h000920,여,30,95,라온GC,레저/체육/공원,대형레저시설,골프장CC,4.0
h_h000595,여,40,108,만장굴,문화관광/명소,관광지,유명관광지,4.0
h_h000821,여,30,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h000871,남,40,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h000895,남,30,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h001026,남,40,108,만장굴,문화관광/명소,관광지,유명관광지,4.0
h_h001079,남,30,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h001258,여,30,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h001366,남,20,108,만장굴,문화관광/명소,관광지,유명관광지,4.0
h_h001543,여,50,108,만장굴,문화관광/명소,관광지,유명관광지,3.0
h_h001570,여,20,108,만장굴,문화관광/명소,관광지,유명관광지,4.0
h_h001574,남,20,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h001675,여,50,108,만장굴,문화관광/명소,관광지,유명관광지,4.0
h_h001683,남,20,108,만장굴,문화관광/명소,관광지,유명관광지,4.0
h_h001700,여,40,108,만장굴,문화관광/명소,관광지,유명관광지,3.0
h_h001726,여,30,108,만장굴,문화관광/명소,관광지,유명관광지,3.0
h_h001797,여,20,108,만장굴,문화관광/명소,관광지,유명관광지,4.0
h_h002129,여,20,108,만장굴,문화관광/명소,관광지,유명관광지,3.0
h_h002132,남,30,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h002150,여,30,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h002163,여,30,108,만장굴,문화관광/명소,관광지,유명관광지,3.0
h_h002328,남,40,108,만장굴,문화관광/명소,관광지,유명관광지,4.0
h_h002352,남,30,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h002477,남,30,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h002504,여,40,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h002533,여,30,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h002552,여,20,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h002625,여,60,108,만장굴,문화관광/명소,관광지,유명관광지,4.0
h_h002815,남,20,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h002868,여,30,108,만장굴,문화관광/명소,관광지,유명관광지,4.0
h_h002889,남,20,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h002899,남,30,108,만장굴,문화관광/명소,관광지,유명관광지,4.0
h_h002927,남,30,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h002944,여,30,108,만장굴,문화관광/명소,관광지,유명관광지,3.0
h_h003042,남,30,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h003353,여,20,108,만장굴,문화관광/명소,관광지,유명관광지,4.0
h_h003444,남,40,108,만장굴,문화관광/명소,관광지,유명관광지,4.0
h_h003536,남,20,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h003571,여,20,108,만장굴,문화관광/명소,관광지,유명관광지,4.0
h_h003578,여,30,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h004101,남,50,108,만장굴,문화관광/명소,관광지,유명관광지,1.0
h_h004218,여,20,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h004331,남,20,108,만장굴,문화관광/명소,관광지,유명관광지,3.0
h_h004593,여,30,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h004796,남,20,108,만장굴,문화관광/명소,관광지,유명관광지,3.0
h_h004845,남,20,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h005113,여,30,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h005586,여,50,108,만장굴,문화관광/명소,관광지,유명관광지,3.0
h_h006620,여,30,108,만장굴,문화관광/명소,관광지,유명관광지,5.0
h_h000740,남,50,112,메이즈랜드,문화관광/명소,관광지,일반유원지/일반놀이공원,4.0
h_h001140,남,30,112,메이즈랜드,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h001258,여,30,112,메이즈랜드,문화관광/명소,관광지,일반유원지/일반놀이공원,4.0
h_h001392,남,40,112,메이즈랜드,문화관광/명소,관광지,일반유원지/일반놀이공원,4.0
h_h001570,여,20,112,메이즈랜드,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h002265,남,50,112,메이즈랜드,문화관광/명소,관광지,일반유원지/일반놀이공원,4.0
h_h002713,여,50,112,메이즈랜드,문화관광/명소,관광지,일반유원지/일반놀이공원,4.0
h_h003057,남,20,112,메이즈랜드,문화관광/명소,관광지,일반유원지/일반놀이공원,4.0
h_h004204,남,30,112,메이즈랜드,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h005441,남,50,112,메이즈랜드,문화관광/명소,관광지,일반유원지/일반놀이공원,5.0
h_h000616,여,50,115,무민랜드제주,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h001252,여,20,115,무민랜드제주,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h001398,남,50,115,무민랜드제주,문화관광/명소,관광지,테마공원/대형놀이공원,3.0
h_h001612,남,40,115,무민랜드제주,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h002884,여,30,115,무민랜드제주,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h003660,여,50,115,무민랜드제주,문화관광/명소,관광지,테마공원/대형놀이공원,4.0
h_h004219,남,20,115,무민랜드제주,문화관광/명소,관광지,테마공원/대형놀이공원,5.0
h_h003159,여,20,119,바이나흐튼크리스마스박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001034,여,20,121,방림원,문화관광/명소,관광지,식물원,5.0
h_h000204,여,30,127,본태박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h000306,남,50,127,본태박물관,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h000810,남,20,127,본태박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001076,여,30,127,본태박물관,전시/공연,전시/기념관,기타전시/박물관,5.0
h_h001196,여,30,127,본태박물관,전시/공연,전시/기념관,기타전시/박물관,3.0
h_h001428,남,20,127,본태박물관,전시/공연,전시/기념관,기타전시/박물관,4.0
h_h001438,남,20,127,본태박물관,전시/공연,전시/기념관,기타전시/박물관,4.0
