FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,SIGNGU_NM,WCHAIR_HOLD_AT,DSPSN_TOILET_AT,DSPSN_PRKPLCE_AT,GUID_DOG_ACP_POSBL_AT,BRLL_GUID_AT,KLANG_VIC_GUID_AT,PARKNG_AT,FCLTY_ID,TRAVEL_ID,DGSTFN,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_COMPANIONS_NUM
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002387,5.0,남,30,6,2,5,1,1,1,3,2,2
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002387,5.0,남,30,6,2,5,1,1,1,3,2,2
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002435,4.0,남,30,4,4,3,2,4,5,4,4,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002452,5.0,여,30,4,1,1,1,7,7,7,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002477,5.0,남,30,1,1,1,7,7,1,6,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002496,4.0,남,30,4,4,3,3,4,7,7,4,3
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002502,5.0,여,30,2,2,1,6,7,6,2,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002513,5.0,여,30,1,1,7,1,6,2,3,6,5
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002540,5.0,여,20,2,2,2,2,6,2,7,5,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002545,5.0,남,30,2,1,4,4,3,4,4,4,5
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002549,5.0,남,30,3,2,5,6,5,6,1,3,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002550,4.0,여,30,5,6,4,2,4,4,2,4,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002618,4.0,여,20,2,2,4,3,1,5,4,1,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002625,4.0,여,60,5,3,4,4,5,4,5,5,2
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002701,4.0,여,20,2,2,2,4,3,2,1,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002721,5.0,여,30,2,1,6,5,3,5,2,4,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002751,5.0,남,20,1,1,1,3,4,3,7,1,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002784,5.0,남,20,3,2,4,2,2,3,4,4,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002819,5.0,여,20,4,2,2,1,4,2,2,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002819,5.0,여,20,4,2,2,1,4,2,2,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002832,5.0,여,20,1,1,1,1,1,1,7,7,3
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002843,4.0,남,20,4,1,2,2,3,7,2,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002889,4.0,남,20,4,2,2,4,2,3,6,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002899,4.0,남,30,4,3,3,4,4,4,5,5,2
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002905,5.0,남,30,2,2,2,2,2,2,2,6,3
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002927,4.0,남,30,4,4,4,4,4,4,4,4,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002948,5.0,여,30,2,2,4,2,4,5,6,2,2
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002948,4.0,여,30,2,2,4,2,4,5,6,2,2
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h002977,4.0,여,30,2,1,3,3,3,6,3,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003036,3.0,남,20,3,2,2,2,5,2,5,2,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003191,5.0,여,20,2,2,1,5,4,1,5,4,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003191,4.0,여,20,2,2,1,5,4,1,5,4,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003195,5.0,여,20,1,1,1,2,1,1,1,1,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003303,5.0,남,20,3,3,3,4,4,5,5,6,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003331,5.0,여,40,1,1,1,3,2,1,1,7,2
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003359,5.0,남,60,2,2,2,5,2,2,2,5,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003359,5.0,남,60,2,2,2,5,2,2,2,5,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003373,5.0,여,20,2,6,2,1,5,4,6,5,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003487,5.0,여,20,1,3,2,5,4,2,5,5,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003507,5.0,남,20,4,1,1,2,4,5,3,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003507,5.0,남,20,4,1,1,2,4,5,3,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003507,5.0,남,20,4,1,1,2,4,5,3,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003560,5.0,남,50,6,4,5,4,6,3,5,3,3
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003560,3.0,남,50,6,4,5,4,6,3,5,3,3
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003560,4.0,남,50,6,4,5,4,6,3,5,3,3
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003571,5.0,여,20,1,2,1,4,4,1,1,5,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003579,5.0,여,20,3,3,2,6,5,3,7,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003614,4.0,여,20,3,2,1,3,5,2,7,1,3
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003629,5.0,여,20,2,1,2,1,4,5,2,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003723,5.0,여,30,4,3,3,4,4,5,5,5,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003727,4.0,여,30,4,1,1,1,7,1,7,3,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003729,5.0,여,20,6,1,2,1,2,1,6,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003742,5.0,여,20,7,1,1,1,1,3,1,7,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003783,3.0,여,20,4,2,1,4,3,6,7,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h003867,5.0,여,20,2,3,3,3,5,6,5,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004045,4.0,남,20,2,2,1,6,7,2,3,5,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004045,4.0,남,20,2,2,1,6,7,2,3,5,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004101,5.0,남,50,1,4,1,1,1,4,3,1,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004102,5.0,여,20,5,5,2,5,6,2,4,4,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004106,4.0,여,20,1,1,6,4,1,3,2,6,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004118,4.0,여,30,4,2,6,3,5,2,6,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004119,5.0,여,20,1,3,2,3,4,4,7,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004133,5.0,남,20,2,2,1,3,2,2,1,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004146,4.0,여,20,1,1,4,4,1,5,1,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004154,5.0,남,20,2,2,1,2,5,5,6,7,3
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004163,4.0,여,20,4,3,3,4,5,3,6,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004207,5.0,남,20,2,1,2,4,2,2,3,5,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004216,5.0,여,20,3,2,2,4,3,5,6,4,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004218,5.0,여,20,4,2,2,3,6,7,7,2,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004244,4.0,남,20,2,2,2,3,3,6,4,4,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004351,5.0,남,20,3,3,3,2,2,5,3,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004351,5.0,남,20,3,3,3,2,2,5,3,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004359,5.0,여,30,1,1,1,1,3,2,2,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004359,5.0,여,30,1,1,1,1,3,2,2,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004359,5.0,여,30,1,1,1,1,3,2,2,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004385,5.0,여,20,2,2,2,4,3,2,2,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004385,5.0,여,20,2,2,2,4,3,2,2,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004860,5.0,여,20,2,2,1,5,5,5,6,7,2
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004876,4.0,여,20,1,1,1,7,3,6,1,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004895,4.0,여,30,2,2,3,2,3,4,5,6,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004947,4.0,여,50,2,4,2,4,1,2,3,1,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h004962,4.0,여,40,1,4,3,2,3,3,3,5,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005110,5.0,여,20,3,2,2,4,4,6,4,7,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005136,4.0,여,20,5,2,3,2,2,2,3,6,2
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005136,5.0,여,20,5,2,3,2,2,2,3,6,2
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005136,4.0,여,20,5,2,3,2,2,2,3,6,2
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005136,5.0,여,20,5,2,3,2,2,2,3,6,2
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005201,5.0,여,20,1,1,4,2,1,4,4,5,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005221,5.0,여,20,3,2,2,2,4,3,2,6,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005233,5.0,남,30,1,4,2,2,5,2,5,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005264,5.0,남,30,3,3,3,4,3,5,2,5,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005305,5.0,여,30,2,3,4,4,4,2,4,7,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005321,5.0,여,40,4,1,4,1,4,4,3,6,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005365,5.0,여,30,2,1,6,2,2,4,7,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005375,5.0,남,30,1,1,1,3,6,1,1,7,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005390,5.0,남,30,6,2,1,1,7,2,7,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005461,4.0,여,20,4,6,4,4,3,4,5,5,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005580,5.0,여,20,3,2,4,2,4,5,5,5,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005661,5.0,여,20,2,2,5,4,4,3,2,5,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005798,5.0,여,20,2,2,1,2,4,3,5,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005798,5.0,여,20,2,2,1,2,4,3,5,7,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005842,4.0,여,30,2,2,2,4,5,2,7,6,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005851,5.0,여,20,4,2,3,3,4,4,6,5,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005884,2.0,남,30,4,1,2,4,5,6,2,5,1
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005889,5.0,여,20,4,1,1,4,5,1,2,2,2
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h005958,3.0,남,30,6,2,4,4,3,6,5,6,3
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h006150,5.0,남,20,1,4,1,5,4,2,6,5,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h006175,4.0,여,20,4,5,4,1,4,4,3,5,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h006215,4.0,남,30,1,2,2,1,2,2,1,2,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h006304,5.0,여,40,2,4,4,4,4,4,4,4,3
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h006410,5.0,여,20,1,1,4,2,6,4,4,6,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h006631,5.0,여,40,1,4,4,1,4,1,6,5,0
함덕해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,0,0,0,0,493,h_h006744,4.0,여,40,4,2,2,2,2,2,6,4,1
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h000039,5.0,남,30,4,1,2,4,1,2,7,1,0
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h000053,5.0,여,30,5,2,1,1,3,5,7,7,0
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h000095,3.0,여,50,1,1,2,3,3,6,4,7,0
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h000232,5.0,여,50,4,1,7,1,4,7,4,1,2
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h001025,4.0,남,50,1,1,1,1,7,6,7,4,2
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h001847,5.0,여,40,3,5,4,2,2,4,4,4,0
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h001935,5.0,여,40,1,1,1,3,4,2,4,3,0
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h001959,5.0,남,30,2,5,5,4,4,4,2,7,2
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h002263,5.0,여,30,3,2,3,2,2,3,3,6,0
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h002549,5.0,남,30,3,2,5,6,5,6,1,3,0
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h002608,5.0,남,30,4,1,4,6,7,7,1,7,1
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h003556,4.0,여,20,2,2,5,1,6,3,2,6,3
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h005746,3.0,남,30,2,1,2,2,4,6,6,7,1
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h006338,3.0,여,20,3,1,3,5,2,2,5,7,1
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h006645,3.0,여,30,4,4,2,3,4,4,5,5,1
해녀박물관,전시/공연,전시/기념관,기타전시/박물관,제주시,1,1,1,1,0,1,1,496,h_h006694,4.0,남,30,1,5,4,6,3,4,6,2,0
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h000281,5.0,남,50,1,1,3,2,1,2,3,5,3
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h000453,5.0,여,30,2,1,2,1,3,3,7,5,3
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h000584,3.0,여,40,4,6,7,6,3,7,3,2,0
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h000616,4.0,여,50,1,2,2,2,2,4,5,4,3
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h000799,3.0,남,40,2,3,2,2,3,6,5,5,3
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h000799,3.0,남,40,2,3,2,2,3,6,5,5,3
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h000869,5.0,남,40,5,3,3,2,3,4,4,3,3
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h000899,3.0,여,50,4,3,2,1,4,3,3,2,4
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h000926,4.0,여,40,3,5,2,4,4,3,2,4,3
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h001068,5.0,남,40,2,4,3,3,3,3,3,3,3
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h001359,5.0,여,20,2,1,1,4,4,4,2,7,1
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h001398,5.0,남,50,4,4,4,4,4,4,4,4,4
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h001429,4.0,여,30,6,2,2,5,6,6,2,3,3
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h001607,4.0,남,40,1,1,4,3,4,3,3,5,1
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h001612,4.0,남,40,4,1,4,4,2,4,2,5,5
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h001742,5.0,여,40,6,1,6,1,7,6,1,7,2
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h002310,4.0,남,20,1,1,4,6,4,5,2,7,4
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h002378,5.0,남,30,4,2,3,4,5,5,6,6,1
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h002592,5.0,남,50,4,1,2,5,2,6,4,4,1
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h003322,4.0,남,20,5,1,3,3,6,7,7,2,1
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h004746,3.0,여,20,1,4,2,4,4,4,6,7,0
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h005763,4.0,남,20,5,1,4,1,1,4,3,7,0
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h006594,5.0,남,40,4,2,3,3,3,4,3,4,3
헬로키티아일랜드,전시/공연,전시/기념관,기타전시/박물관,서귀포시,0,1,1,1,0,0,1,502,h_h006681,4.0,여,50,1,1,1,1,7,6,1,1,3
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000017,5.0,여,40,5,2,2,2,3,1,5,5,1
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000020,5.0,여,50,2,2,1,2,7,5,3,5,2
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000086,4.0,여,30,2,2,4,2,1,2,6,5,0
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000086,5.0,여,30,2,2,4,2,1,2,6,5,0
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000087,4.0,남,40,4,4,5,5,4,6,6,2,2
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000087,5.0,남,40,4,4,5,5,4,6,6,2,2
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000106,5.0,남,20,2,2,2,6,2,5,1,7,0
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000124,5.0,여,30,6,2,1,4,4,2,6,5,1
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000168,3.0,여,30,2,2,3,4,4,3,2,6,0
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000176,5.0,여,50,1,2,1,1,2,1,1,6,4
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000186,3.0,여,40,4,3,4,2,3,4,3,7,3
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000192,5.0,여,40,4,4,3,4,6,5,5,4,3
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000212,5.0,여,40,3,6,6,4,4,3,6,3,5
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000281,5.0,남,50,1,1,3,2,1,2,3,5,3
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000281,5.0,남,50,1,1,3,2,1,2,3,5,3
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000294,5.0,여,40,2,3,3,2,2,3,6,6,1
협재해수욕장,문화관광/명소,관광지,해수욕장,제주시,0,0,0,1,0,0,1,505,h_h000294,5.0,여,40,2,3,3,2,2,3,6,6,1
